Standard_D48s_v3,Standard_D48s_v5,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Dsv5
Standard_D48s_v4,Standard_D48s_v5,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Dsv5
Standard_D48_v3,Standard_D48_v5,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Dv5
Standard_D48_v4,Standard_D48_v5,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Dv5
Standard_D4as_v4,Standard_D4as_v5,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Dasv5
Standard_D4ds_v4,Standard_D4ds_v5,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Ddsv5
Standard_D4d_v4,Standard_D4d_v5,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Ddv5
Standard_D4s,Standard_D8s_v5,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Dsv5
Standard_D4s_v3,Standard_D4s_v5,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Dsv5
Standard_D4s_v4,Standard_D4s_v5,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Dsv5
Standard_D4_v2,Standard_D8_v5,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Dv5
Standard_D4_v3,Standard_D4_v5,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Dv5
Standard_D4_v4,Standard_D4_v5,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Dv5
Standard_D5_v2,Standard_D16_v5,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Dv5
Standard_D64as_v4,Standard_D64as_v5,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Dasv5
Standard_D64ds_v4,Standard_D64ds_v5,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Ddsv5
Standard_D64d_v4,Standard_D64d_v5,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Ddv5
Standard_D64s_v3,Standard_D64s_v5,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Dsv5
Standard_D64s_v4,Standard_D64s_v5,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Dsv5
Standard_D64_v3,Standard_D64_v5,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Dv5
Standard_D64_v4,Standard_D64_v5,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Dv5
Standard_D8as_v4,Standard_D8as_v5,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Dasv5
Standard_D8ds_v4,Standard_D8ds_v5,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Ddsv5
Standard_D8d_v4,Standard_D8d_v5,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Ddv5
Standard_D8s_v3,Standard_D8s_v5,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Dsv5
Standard_D8s_v4,Standard_D8s_v5,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Dsv5
Standard_D8_v3,Standard_D8_v5,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Dv5
Standard_D8_v4,Standard_D8_v5,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Dv5
Standard_D96as_v4,Standard_D96as_v5,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Dasv5
Standard_E16-4as_v4,Standard_E16-4as_v5,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Easv5
Standard_E16-4ds_v4,Standard_E16-4ds_v5,Microsoft.Compute/virtualMachines,asia-pacific-southeast,Edsv5
